resultId,participantId,group,timestamp,birthyear,gender,ethnicity,country,language,frameId,frameName,note,content,responseTime,response,errors
61685513462434326cfd1ac7,anonymous,none,2021-10-14T16:04:35.000Z,null,null,null,null,null,66137565ccb7fe5e,html,Title,text,406,spacebar,0
61685513462434326cfd1ac7,anonymous,none,2021-10-14T16:04:35.000Z,null,null,null,null,null,07536e2417c665a9,html,Study_bed,text,605,spacebar,0
61685513462434326cfd1ac7,anonymous,none,2021-10-14T16:04:35.000Z,null,null,null,null,null,f8583bc6c18bd134,html,NewUnrelated_Table,text,1071,spacebar,0
61685513462434326cfd1ac7,anonymous,none,2021-10-14T16:04:35.000Z,null,null,null,null,null,d16e5bc77d105799,html,,text,6683,B,2
616855ce462434326cfd1acc,anonymous,none,2021-10-14T16:07:42.000Z,null,null,null,null,null,8cd35e401f9bef34,html,major,text,1410,C,0
616855ce462434326cfd1acc,anonymous,none,2021-10-14T16:07:42.000Z,null,null,null,null,null,66137565ccb7fe5e,html,Title,text,1317,spacebar,0
616855ce462434326cfd1acc,anonymous,none,2021-10-14T16:07:42.000Z,null,null,null,null,null,07536e2417c665a9,html,Study_bed,text,1838,spacebar,0
616855ce462434326cfd1acc,anonymous,none,2021-10-14T16:07:42.000Z,null,null,null,null,null,f8583bc6c18bd134,html,NewUnrelated_Table,text,3127,spacebar,0
616855ce462434326cfd1acc,anonymous,none,2021-10-14T16:07:42.000Z,null,null,null,null,null,d16e5bc77d105799,html,,text,3093,B,0
616855ce462434326cfd1acc,anonymous,none,2021-10-14T16:07:42.000Z,null,null,null,null,null,6b244f07a96ae611,html,,text,3500,C,0
61685823462434326cfd1ad1,anonymous,none,2021-10-14T16:17:39.000Z,null,null,null,null,null,8cd35e401f9bef34,html,major,text,2575,C,0
61685823462434326cfd1ad1,anonymous,none,2021-10-14T16:17:39.000Z,null,null,null,null,null,66137565ccb7fe5e,html,Title,text,1220,spacebar,0
61685823462434326cfd1ad1,anonymous,none,2021-10-14T16:17:39.000Z,null,null,null,null,null,07536e2417c665a9,html,Study_bed,text,1166,spacebar,0
61685823462434326cfd1ad1,anonymous,none,2021-10-14T16:17:39.000Z,null,null,null,null,null,f8583bc6c18bd134,html,NewUnrelated_Table,text,1462,spacebar,0
61685823462434326cfd1ad1,anonymous,none,2021-10-14T16:17:39.000Z,null,null,null,null,null,d16e5bc77d105799,html,,text,1741,B,0
61685823462434326cfd1ad1,anonymous,none,2021-10-14T16:17:39.000Z,null,null,null,null,null,6b244f07a96ae611,html,,text,1549,C,0
61685823462434326cfd1ad1,anonymous,none,2021-10-14T16:17:39.000Z,null,null,null,null,null,747f89d910347433,html,,text,1461,D,0
61685823462434326cfd1ad1,anonymous,none,2021-10-14T16:17:39.000Z,null,null,null,null,null,31b68ca7028bac27,html,,text,2109,spacebar,0
61685823462434326cfd1ad1,anonymous,none,2021-10-14T16:17:39.000Z,null,null,null,null,null,52fe34b6fb578ef1,html,,text,2445,L,0
61685823462434326cfd1ad1,anonymous,none,2021-10-14T16:17:39.000Z,null,null,null,null,null,2966261c3dfbe88c,html,,text,2372,A,0
61685823462434326cfd1ad1,anonymous,none,2021-10-14T16:17:39.000Z,null,null,null,null,null,a1eb0b88770783bf,html,,text,1228,L,0
61685902462434326cfd1ad7,anonymous,none,2021-10-14T16:21:22.000Z,null,null,null,null,null,8cd35e401f9bef34,html,major,text,7557,P,0
61685902462434326cfd1ad7,anonymous,none,2021-10-14T16:21:22.000Z,null,null,null,null,null,66137565ccb7fe5e,html,Title,text,2572,spacebar,0
61685902462434326cfd1ad7,anonymous,none,2021-10-14T16:21:22.000Z,null,null,null,null,null,07536e2417c665a9,html,Study_bed,text,2830,spacebar,0
61685902462434326cfd1ad7,anonymous,none,2021-10-14T16:21:22.000Z,null,null,null,null,null,f8583bc6c18bd134,html,NewUnrelated_Table,text,1709,spacebar,0
61685902462434326cfd1ad7,anonymous,none,2021-10-14T16:21:22.000Z,null,null,null,null,null,d16e5bc77d105799,html,,text,2358,B,0
61685902462434326cfd1ad7,anonymous,none,2021-10-14T16:21:22.000Z,null,null,null,null,null,6b244f07a96ae611,html,,text,845,C,0
61685902462434326cfd1ad7,anonymous,none,2021-10-14T16:21:22.000Z,null,null,null,null,null,747f89d910347433,html,,text,1014,D,0
61685902462434326cfd1ad7,anonymous,none,2021-10-14T16:21:22.000Z,null,null,null,null,null,31b68ca7028bac27,html,,text,3597,spacebar,0
61685902462434326cfd1ad7,anonymous,none,2021-10-14T16:21:22.000Z,null,null,null,null,null,52fe34b6fb578ef1,html,,text,4901,L,0
61685902462434326cfd1ad7,anonymous,none,2021-10-14T16:21:22.000Z,null,null,null,null,null,2966261c3dfbe88c,html,,text,1389,A,0
61685902462434326cfd1ad7,anonymous,none,2021-10-14T16:21:22.000Z,null,null,null,null,null,a1eb0b88770783bf,html,,text,1310,L,0
61685902462434326cfd1ad7,anonymous,none,2021-10-14T16:21:22.000Z,null,null,null,null,null,906625005ebaa33b,html,,text,1341,A,0
616859d8462434326cfd1ae5,anonymous,none,2021-10-14T16:24:56.000Z,null,null,null,null,null,8cd35e401f9bef34,html,major,text,1968,P,0
616859d8462434326cfd1ae5,anonymous,none,2021-10-14T16:24:56.000Z,null,null,null,null,null,66137565ccb7fe5e,html,Title,text,1380,spacebar,0
616859d8462434326cfd1ae5,anonymous,none,2021-10-14T16:24:56.000Z,null,null,null,null,null,07536e2417c665a9,html,Study_bed,text,1230,spacebar,0
616859d8462434326cfd1ae5,anonymous,none,2021-10-14T16:24:56.000Z,null,null,null,null,null,f8583bc6c18bd134,html,NewUnrelated_Table,text,1086,spacebar,0
616859d8462434326cfd1ae5,anonymous,none,2021-10-14T16:24:56.000Z,null,null,null,null,null,d16e5bc77d105799,html,,text,1789,B,0
616859d8462434326cfd1ae5,anonymous,none,2021-10-14T16:24:56.000Z,null,null,null,null,null,6b244f07a96ae611,html,,text,757,C,0
616859d8462434326cfd1ae5,anonymous,none,2021-10-14T16:24:56.000Z,null,null,null,null,null,747f89d910347433,html,,text,645,D,0
616859d8462434326cfd1ae5,anonymous,none,2021-10-14T16:24:56.000Z,null,null,null,null,null,31b68ca7028bac27,html,,text,4439,spacebar,0
616859d8462434326cfd1ae5,anonymous,none,2021-10-14T16:24:56.000Z,null,null,null,null,null,52fe34b6fb578ef1,html,,text,2101,L,0
616859d8462434326cfd1ae5,anonymous,none,2021-10-14T16:24:56.000Z,null,null,null,null,null,2966261c3dfbe88c,html,,text,1438,A,0
616859d8462434326cfd1ae5,anonymous,none,2021-10-14T16:24:56.000Z,null,null,null,null,null,a1eb0b88770783bf,html,,text,1252,L,0
616859d8462434326cfd1ae5,anonymous,none,2021-10-14T16:24:56.000Z,null,null,null,null,null,906625005ebaa33b,html,,text,1294,A,0
616859d8462434326cfd1ae5,anonymous,none,2021-10-14T16:24:56.000Z,null,null,null,null,null,c6f7508ec29d1bd3,html,,text,3110,L,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,8cd35e401f9bef34,html,major,text,916,P,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,66137565ccb7fe5e,html,Title,text,833,spacebar,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,07536e2417c665a9,html,Study_food words,text,911,spacebar,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,5e93b46b38208d8f,html,,text,764,spacebar,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,d16e5bc77d105799,html,,text,1985,B,1
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,6b244f07a96ae611,html,,text,1084,C,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,747f89d910347433,html,,text,695,D,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,31b68ca7028bac27,html,,text,821,spacebar,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,52fe34b6fb578ef1,html,new_related_burger,text,1470,L,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,2966261c3dfbe88c,html,old_bread,text,1029,A,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,a1eb0b88770783bf,html,new_related_tuna,text,1065,L,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,906625005ebaa33b,html,old_salad,text,1779,A,1
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,c6f7508ec29d1bd3,html,new_related_sandwich,text,2544,L,1
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,ad443099599705aa,html,new_unrelated_bird,text,1718,L,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,0da780335ef332e2,html,old_chicken,text,1265,A,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,94a1a2cc0e42ad5e,html,old_broccoli,text,1154,A,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,c632ae0c765783f5,html,old_apple,text,1332,A,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,ffd06c8a4c5aa96c,html,newunrelated_water,text,1366,L,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,a5d92147c5949709,html,newunrelated_pencil,text,2679,L,1
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,87e964de48420de3,html,old_pizza,text,1397,A,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,e6a0e4b89107c49f,html,old_icecream,text,1394,A,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,11252770e66a3d2f,html,newunrelated_red,text,1332,L,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,b2df364dd9b49423,html,newrelated_cabbage,text,985,L,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,1db23cf0697df142,html,newunrelated_book,text,2627,L,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,a9f3aaca0da45a55,html,newunrelated_pillow,text,243,L,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,d1dfb68c4734bfdb,html,old_cookie,text,2714,A,1
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,4616a09b297c110c,html,newrelated_cake,text,2049,L,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,7b17c87073a1d491,html,old_taco,text,1943,A,1
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,7a25dd494af3130b,html,newrelated_tomato,text,2336,L,1
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,cb3e60997ab45330,html,old_pie,text,1201,A,0
6170f3b3462434326cfd1f3d,anonymous,none,2021-10-21T04:59:31.000Z,null,null,null,null,null,b14fe92049e84b72,html,old_rice,text,2107,A,1
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,8cd35e401f9bef34,html,major,text,47701,P,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,66137565ccb7fe5e,html,Title,text,30899,spacebar,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,07536e2417c665a9,html,Study_food words,text,14316,spacebar,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,5e93b46b38208d8f,html,,text,7404,spacebar,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,d16e5bc77d105799,html,,text,3788,B,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,6b244f07a96ae611,html,,text,5051,C,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,747f89d910347433,html,,text,13395,D,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,31b68ca7028bac27,html,,text,5100,spacebar,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,52fe34b6fb578ef1,html,new_related_burger,text,2391,L,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,2966261c3dfbe88c,html,old_bread,text,1572,A,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,a1eb0b88770783bf,html,new_related_tuna,text,2285,L,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,906625005ebaa33b,html,old_salad,text,1309,A,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,c6f7508ec29d1bd3,html,new_related_sandwich,text,1421,L,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,ad443099599705aa,html,new_unrelated_bird,text,1429,L,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,0da780335ef332e2,html,old_chicken,text,1885,A,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,94a1a2cc0e42ad5e,html,old_broccoli,text,1238,A,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,c632ae0c765783f5,html,old_apple,text,1221,A,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,ffd06c8a4c5aa96c,html,newunrelated_water,text,1509,L,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,a5d92147c5949709,html,newunrelated_pencil,text,1213,L,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,87e964de48420de3,html,old_pizza,text,1285,A,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,e6a0e4b89107c49f,html,old_icecream,text,1525,A,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,11252770e66a3d2f,html,newunrelated_red,text,1230,L,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,b2df364dd9b49423,html,newrelated_cabbage,text,1380,L,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,1db23cf0697df142,html,newunrelated_book,text,2438,L,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,a9f3aaca0da45a55,html,newunrelated_pillow,text,1358,L,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,d1dfb68c4734bfdb,html,old_cookie,text,1572,A,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,4616a09b297c110c,html,newrelated_cake,text,1230,L,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,7b17c87073a1d491,html,old_taco,text,1405,A,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,7a25dd494af3130b,html,newrelated_tomato,text,1415,L,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,cb3e60997ab45330,html,old_pie,text,1485,A,0
6171834d462434326cfd1fdd,613a226a08b13e474cbf2115,none,2021-10-21T15:12:13.000Z,2001,female,white,US,english,b14fe92049e84b72,html,old_rice,text,1366,A,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,8cd35e401f9bef34,html,major,text,24141,P,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,66137565ccb7fe5e,html,Title,text,5028,spacebar,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,07536e2417c665a9,html,Study_food words,text,15556,spacebar,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,5e93b46b38208d8f,html,,text,6758,spacebar,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,d16e5bc77d105799,html,,text,9020,B,1
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,6b244f07a96ae611,html,,text,3269,C,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,747f89d910347433,html,,text,8156,D,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,31b68ca7028bac27,html,,text,5525,spacebar,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,52fe34b6fb578ef1,html,new_related_burger,text,6933,L,1
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,2966261c3dfbe88c,html,old_bread,text,6036,A,1
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,a1eb0b88770783bf,html,new_related_tuna,text,1949,L,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,906625005ebaa33b,html,old_salad,text,2831,A,1
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,c6f7508ec29d1bd3,html,new_related_sandwich,text,1964,L,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,ad443099599705aa,html,new_unrelated_bird,text,1622,L,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,0da780335ef332e2,html,old_chicken,text,1758,A,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,94a1a2cc0e42ad5e,html,old_broccoli,text,2436,A,1
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,c632ae0c765783f5,html,old_apple,text,1486,A,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,ffd06c8a4c5aa96c,html,newunrelated_water,text,1540,L,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,a5d92147c5949709,html,newunrelated_pencil,text,1453,L,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,87e964de48420de3,html,old_pizza,text,1525,A,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,e6a0e4b89107c49f,html,old_icecream,text,1470,A,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,11252770e66a3d2f,html,newunrelated_red,text,1461,L,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,b2df364dd9b49423,html,newrelated_cabbage,text,1350,L,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,1db23cf0697df142,html,newunrelated_book,text,1829,L,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,a9f3aaca0da45a55,html,newunrelated_pillow,text,1837,L,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,d1dfb68c4734bfdb,html,old_cookie,text,1508,A,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,4616a09b297c110c,html,newrelated_cake,text,1981,L,1
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,7b17c87073a1d491,html,old_taco,text,1799,A,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,7a25dd494af3130b,html,newrelated_tomato,text,1820,L,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,cb3e60997ab45330,html,old_pie,text,1534,A,0
61718379462434326cfd1fe0,613a22a608b13e474cbf211c,none,2021-10-21T15:12:57.000Z,2000,female,na,other,english,b14fe92049e84b72,html,old_rice,text,2229,A,1
6171837c462434326cfd1fe1,613a226708b13e474cbf2114,none,2021-10-21T15:13:00.000Z,1988,female,white,US,english,8cd35e401f9bef34,html,major,text,13880,P,0
6171837c462434326cfd1fe1,613a226708b13e474cbf2114,none,2021-10-21T15:13:00.000Z,1988,female,white,US,english,66137565ccb7fe5e,html,Title,text,9691,spacebar,0
6171837c462434326cfd1fe1,613a226708b13e474cbf2114,none,2021-10-21T15:13:00.000Z,1988,female,white,US,english,07536e2417c665a9,html,Study_food words,text,45812,spacebar,0
6171837c462434326cfd1fe1,613a226708b13e474cbf2114,none,2021-10-21T15:13:00.000Z,1988,female,white,US,english,5e93b46b38208d8f,html,,text,26710,spacebar,0
6171837c462434326cfd1fe1,613a226708b13e474cbf2114,none,2021-10-21T15:13:00.000Z,1988,female,white,US,english,d16e5bc77d105799,html,,text,3749,B,0
6171837c462434326cfd1fe1,613a226708b13e474cbf2114,none,2021-10-21T15:13:00.000Z,1988,female,white,US,english,6b244f07a96ae611,html,,text,7637,C,0
6171837c462434326cfd1fe1,613a226708b13e474cbf2114,none,2021-10-21T15:13:00.000Z,1988,female,white,US,english,747f89d910347433,html,,text,35665,D,3
6171837c462434326cfd1fe1,613a226708b13e474cbf2114,none,2021-10-21T15:13:00.000Z,1988,female,white,US,english,31b68ca7028bac27,html,,text,9533,spacebar,0
6171837c462434326cfd1fe1,613a226708b13e474cbf2114,none,2021-10-21T15:13:00.000Z,1988,female,white,US,english,52fe34b6fb578ef1,html,new_related_burger,text,4326,L,0
6171837c462434326cfd1fe1,613a226708b13e474cbf2114,none,2021-10-21T15:13:00.000Z,1988,female,white,US,english,2966261c3dfbe88c,html,old_bread,text,1725,A,0
6171837c462434326cfd1fe1,613a226708b13e474cbf2114,none,2021-10-21T15:13:00.000Z,1988,female,white,US,english,a1eb0b88770783bf,html,new_related_tuna,text,1797,L,0
6171837c462434326cfd1fe1,613a226708b13e474cbf2114,none,2021-10-21T15:13:00.000Z,1988,female,white,US,english,906625005ebaa33b,html,old_salad,text,1381,A,0
6171837c462434326cfd1fe1,613a226708b13e474cbf2114,none,2021-10-21T15:13:00.000Z,1988,female,white,US,english,c6f7508ec29d1bd3,html,new_related_sandwich,text,2582,L,1
6171837c462434326cfd1fe1,613a226708b13e474cbf2114,none,2021-10-21T15:13:00.000Z,1988,female,white,US,english,ad443099599705aa,html,new_unrelated_bird,text,1797,L,0
6171837c462434326cfd1fe1,613a226708b13e474cbf2114,none,2021-10-21T15:13:00.000Z,1988,female,white,US,english,0da780335ef332e2,html,old_chicken,text,1190,A,0
